,id_orgao_julgador,sigla_tribunal,ramo_justica,nome_orgao,uf,id_municipio,ind1,ind2,ind3,taxa_entrada,taxa_saida,retorno,log_ind1,log_ind2,log_ind3,log_taxa_entrada,log_taxa_saida,log_retorno
218,10241,TJSP,Justiça Estadual,03 FAMILIA SUCESSOES DE SANTO ANDRE,SP,5341,163,3881,141,0.041999484668899766,0.03633084256634888,0.8650306748466258,2.2121876044039577,3.588943642740015,2.1492191126553797,-1.376756038336057,-1.439724530084635,-0.06296849174857791
219,10242,TJSP,Justiça Estadual,01 CRIMINAL DE SANTO ANDRE,SP,5341,26,857,50,0.030338389731621937,0.058343057176196034,1.9230769230769231,1.414973347970818,2.932980821923198,1.6989700043360187,-1.5180074739523801,-1.2340108175871793,0.28399665636520083
220,10243,TJSP,Justiça Estadual,02 CRIMINAL DE SANTO ANDRE,SP,5341,29,844,38,0.034360189573459717,0.045023696682464455,1.3103448275862069,1.462397997898956,2.926342446625655,1.5797835966168101,-1.463944448726699,-1.346558850008845,0.11738559871785405
221,10244,TJSP,Justiça Estadual,03 CRIMINAL DE SANTO ANDRE,SP,5341,17,1307,66,0.013006885998469778,0.0504973221117062,3.8823529411764706,1.2304489213782739,3.116275587580544,1.8195439355418688,-1.8858266662022705,-1.2967316520386756,0.5890950141635947
222,10245,TJSP,Justiça Estadual,04 CRIMINAL DE SANTO ANDRE,SP,5341,27,575,23,0.04695652173913043,0.04,0.8518518518518519,1.4313637641589874,2.7596678446896306,1.3617278360175928,-1.3283040805306432,-1.3979400086720375,-0.06963592814139442
223,10246,TJSP,Justiça Estadual,JURI/EXECUCOES DE SANTO ANDRE,SP,5341,138,2495,117,0.05531062124248497,0.0468937875751503,0.8478260869565217,2.1398790864012365,3.397070549959409,2.0681858617461617,-1.2571914635581722,-1.328884688213247,-0.07169322465507487
224,10247,TJSP,Justiça Estadual,01 FAMILIA SUCESSOES DE SANTO ANDRE,SP,5341,162,4216,141,0.03842504743833017,0.033444022770398485,0.8703703703703703,2.2095150145426308,3.62490060220449,2.1492191126553797,-1.4153855876618593,-1.4756814895491102,-0.06029590188725105
225,10248,TJSP,Justiça Estadual,02 FAMILIA SUCESSOES DE SANTO ANDRE,SP,5341,160,4868,152,0.03286770747740345,0.031224322103533278,0.95,2.204119982655925,3.6873505695580273,2.1818435879447726,-1.4832305869021025,-1.505506981613255,-0.022276394711152253
226,10249,TJSP,Justiça Estadual,01 FAZENDA PUBLICA DE SANTO ANDRE,SP,5341,486,61605,275,0.007888970051132213,0.004463923382842302,0.565843621399177,2.6866362692622934,4.789615961909334,2.439332693830263,-2.10297969264704,-2.350283268079071,-0.2473035754320307
227,10250,TJSP,Justiça Estadual,02 FAZENDA PUBLICA DE SANTO ANDRE,SP,5341,535,55776,193,0.009591939185312679,0.003460269650028686,0.36074766355140186,2.7283537820212285,4.7464473654298995,2.285557309007774,-2.0180935834086706,-2.460890056422125,-0.4427964730134547
228,10251,TJSP,Justiça Estadual,04 FAMILIA SUCESSOES DE SANTO ANDRE,SP,5341,172,4094,105,0.04201270151441133,0.025647288715192965,0.6104651162790697,2.2355284469075487,3.6121478383264867,2.0211892990699383,-1.376619391418938,-1.5909585392565488,-0.21433914783761085
229,10252,TJSP,Justiça Estadual,INFANCIA JUVENTUDE DE SANTO ANDRE,SP,5341,75,1564,59,0.0479539641943734,0.037723785166240406,0.7866666666666666,1.8750612633917,3.1942367487238292,1.7708520116421442,-1.3191754853321291,-1.423384737081685,-0.10420925174955586
230,10253,TJSP,Justiça Estadual,VARA JUIZADO ESPECIAL CIVEL DE SANTO ANDRE,SP,5341,576,7797,569,0.07387456714120816,0.07297678594331153,0.9878472222222222,2.760422483423212,3.891927534220675,2.7551122663950713,-1.1315050507974629,-1.1368152678256038,-0.005310217028140878
231,10254,TJSP,Justiça Estadual,01 CUMULATIVA DE BERTIOGA,SP,4876,197,5493,135,0.03586382668851265,0.024576734025122882,0.6852791878172588,2.294466226161593,3.739809599021359,2.130333768495006,-1.445343372859766,-1.6094758305263528,-0.16413245766658685
232,10255,TJSP,Justiça Estadual,01 FAMILIA SUCESSOES DE SANTOS,SP,5349,218,6701,171,0.032532457842113116,0.02551857931651992,0.7844036697247706,2.3384564936046046,3.826139617935915,2.2329961103921536,-1.48768312433131,-1.593143507543761,-0.10546038321245102
233,10256,TJSP,Justiça Estadual,02 FAMILIA SUCESSOES DE SANTOS,SP,5349,182,5668,196,0.03211009174311927,0.03458009880028229,1.0769230769230769,2.2600713879850747,3.753429841575423,2.292256071356476,-1.493358453590348,-1.4611737702189467,0.032184683371401235
234,10257,TJSP,Justiça Estadual,03 FAMILIA SUCESSOES DE SANTOS,SP,5349,198,5348,303,0.03702318623784592,0.056656694091249064,1.5303030303030303,2.296665190261531,3.7281913985899466,2.481442628502305,-1.4315262083284157,-1.2467487700876418,0.1847774382407739
235,10258,TJSP,Justiça Estadual,01 ACIDENTES TRABALHO DE SANTOS,SP,5349,551,7693,107,0.07162355388015079,0.01390874821266086,0.19419237749546278,2.741151598851785,3.8860957324377474,2.0293837776852097,-1.1449441335859623,-1.8567119547525377,-0.7117678211665754
236,10259,TJSP,Justiça Estadual,01 CRIMINAL DE SANTOS,SP,5349,20,2168,24,0.00922509225092251,0.01107011070110701,1.2,1.3010299956639813,3.336059277866349,1.380211241711606,-2.035029282202368,-1.9558480361547432,0.07918124604762482
237,10260,TJSP,Justiça Estadual,02 CRIMINAL DE SANTOS,SP,5349,24,805,45,0.02981366459627329,0.055900621118012424,1.875,1.380211241711606,2.9057958803678687,1.6532125137753437,-1.5255846386562626,-1.2525833665925248,0.27300127206373764
238,10261,TJSP,Justiça Estadual,03 CRIMINAL DE SANTOS,SP,5349,18,1043,51,0.01725790987535954,0.0488974113135187,2.8333333333333335,1.255272505103306,3.018284308426531,1.7075701760979363,-1.7630118033232247,-1.3107141323285945,0.4522976709946303
239,10262,TJSP,Justiça Estadual,04 CRIMINAL DE SANTOS,SP,5349,26,1020,74,0.025490196078431372,0.07254901960784314,2.8461538461538463,1.414973347970818,3.0086001717619175,1.8692317197309762,-1.5936268237910995,-1.1393684520309413,0.45425837176015826
240,10263,TJSP,Justiça Estadual,05 CRIMINAL DE SANTOS,SP,5349,24,994,48,0.02414486921529175,0.0482897384305835,2.0,1.380211241711606,2.997386384397313,1.6812412373755872,-1.6171751426857073,-1.316145147021726,0.3010299956639812
241,10264,TJSP,Justiça Estadual,06 CRIMINAL DE SANTOS,SP,5349,30,1586,54,0.018915510718789406,0.034047919293820936,1.8,1.4771212547196624,3.200303182981585,1.7323937598229686,-1.7231819282619225,-1.4679094231586165,0.25527250510330607
242,10265,TJSP,Justiça Estadual,01 VARA JUIZADO ESPECIAL CIVEL DE SANTOS,SP,5349,254,2832,277,0.08968926553672317,0.09781073446327683,1.0905511811023623,2.404833716619938,3.4520932490177314,2.4424797690644486,-1.0472595323977933,-1.0096134799532828,0.03764605244451052
243,10266,TJSP,Justiça Estadual,01 FAZENDA PUBLICA DE SANTOS,SP,5349,140,138901,200,0.0010079121100640023,0.0014398744429485748,1.4285714285714286,2.146128035678238,5.142705372396496,2.3010299956639813,-2.996577336718259,-2.8416753767325154,0.15490195998574316
244,10267,TJSP,Justiça Estadual,02 FAZENDA PUBLICA DE SANTOS,SP,5349,201,104606,1070,0.0019214958988968127,0.010228858765271591,5.323383084577115,2.303196057420489,5.0195565955461605,3.0293837776852097,-2.716360538125672,-1.990172817860951,0.7261877202647208
245,10268,TJSP,Justiça Estadual,JURI/EXECUCOES DE SANTOS,SP,5349,288,3484,47,0.08266360505166476,0.0134902411021814,0.16319444444444445,2.459392487759231,3.5420781463356255,1.6720978579357175,-1.0826856585763946,-1.8699802883999082,-0.7872946298235134
246,10269,TJSP,Justiça Estadual,01 CIVEL DE SANTOS,SP,5349,171,4058,149,0.0421389847215377,0.03671759487432233,0.8713450292397661,2.2329961103921536,3.608312042697327,2.173186268412274,-1.3753159323051733,-1.4351257742850532,-0.05980984197987979
247,10270,TJSP,Justiça Estadual,02 CIVEL DE SANTOS,SP,5349,161,5214,154,0.030878404296125816,0.029535864978902954,0.9565217391304348,2.2068258760318495,3.71717102683231,2.187520720836463,-1.5103451508004604,-1.529650305995847,-0.01930515519538663
248,10271,TJSP,Justiça Estadual,03 CIVEL DE SANTOS,SP,5349,169,5149,137,0.03282190716644009,0.026607108176344922,0.8106508875739645,2.2278867046136734,3.7117228918272347,2.1367205671564067,-1.4838361872135613,-1.575002324670828,-0.09116613745726675
249,10272,TJSP,Justiça Estadual,04 CIVEL DE SANTOS,SP,5349,164,5889,110,0.027848531159789438,0.018678892851078283,0.6707317073170732,2.214843848047698,3.770041554319669,2.041392685158225,-1.5551977062719708,-1.7286488691614434,-0.1734511628894728
250,10273,TJSP,Justiça Estadual,05 CIVEL DE SANTOS,SP,5349,145,6505,177,0.022290545734050732,0.027209838585703305,1.2206896551724138,2.161368002234975,3.813247300897605,2.2479732663618064,-1.65187929866263,-1.5652740345357985,0.08660526412683173
251,10274,TJSP,Justiça Estadual,06 CIVEL DE SANTOS,SP,5349,164,5394,201,0.030404152762328513,0.03726362625139043,1.225609756097561,2.214843848047698,3.7319109421168726,2.303196057420489,-1.5170670940691746,-1.4287148846963835,0.08835220937279098
252,10275,TJSP,Justiça Estadual,07 CIVEL DE SANTOS,SP,5349,174,5569,137,0.031244388579637277,0.024600466870174177,0.7873563218390804,2.2405492482825995,3.745777217889759,2.1367205671564067,-1.5052279696071593,-1.6090566507333524,-0.10382868112619296
253,10276,TJSP,Justiça Estadual,08 CIVEL DE SANTOS,SP,5349,142,5490,111,0.025865209471766848,0.020218579234972677,0.7816901408450704,2.1522883443830563,3.739572344450092,2.0453229787866576,-1.5872840000670354,-1.6942493656634345,-0.10696536559639906
254,10277,TJSP,Justiça Estadual,09 CIVEL DE SANTOS,SP,5349,183,5652,291,0.03237791932059448,0.05148619957537155,1.5901639344262295,2.2624510897304293,3.752202153176521,2.4638929889859074,-1.4897510634460915,-1.2883091641906137,0.2014418992554778
255,10278,TJSP,Justiça Estadual,10 CIVEL DE SANTOS,SP,5349,160,5079,270,0.03150226422524119,0.05316007088009451,1.6875,2.204119982655925,3.705778212828598,2.4313637641589874,-1.5016582301726729,-1.2744144486696103,0.22724378150306254
256,10279,TJSP,Justiça Estadual,11 CIVEL DE SANTOS,SP,5349,148,4384,400,0.03375912408759124,0.09124087591240876,2.7027027027027026,2.1702617153949575,3.641870545476313,2.6020599913279625,-1.4716088300813555,-1.0398105541483504,0.431798275933005
257,10280,TJSP,Justiça Estadual,12 CIVEL DE SANTOS,SP,5349,189,4426,332,0.04270221418888387,0.07501129688206055,1.7566137566137565,2.2764618041732443,3.6460114095912393,2.5211380837040362,-1.369549605417995,-1.1248733258872028,0.24467627953079213
258,10281,TJSP,Justiça Estadual,02 VARA JUIZADO ESPECIAL CIVEL DE SANTOS,SP,5349,276,1430,281,0.193006993006993,0.1965034965034965,1.0181159420289856,2.4409090820652177,3.155336037465062,2.44870631990508,-0.7144269553998441,-0.7066297175599819,0.007797237839862221
259,10282,TJSP,Justiça Estadual,JUIZADO ESPECIAL CIVEL CRIM. DE SAO BENTO DO SAPUCAI,SP,5350,23,261,24,0.08812260536398467,0.09195402298850575,1.0434782608695652,1.3617278360175928,2.416640507338281,1.380211241711606,-1.0549126713206882,-1.036429265626675,0.018483405694013133
260,10283,TJSP,Justiça Estadual,VARA UNICA DE SAO BENTO DO SAPUCAI,SP,5350,87,2013,85,0.043219076005961254,0.04222553402881272,0.9770114942528736,1.9395192526186185,3.3038437748886547,1.9294189257142929,-1.364324522270036,-1.3744248491743618,-0.010100326904325779
261,10284,TJSP,Justiça Estadual,01 CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,260,5700,221,0.0456140350877193,0.0387719298245614,0.85,2.4149733479708178,3.7558748556724915,2.3443922736851106,-1.3409015077016735,-1.4114825819873806,-0.07058107428570727
262,10285,TJSP,Justiça Estadual,02 CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,287,5506,206,0.05212495459498729,0.03741373047584454,0.7177700348432056,2.4578818967339924,3.7408362070573116,2.3138672203691533,-1.2829543103233192,-1.426968986688158,-0.14401467636483892
263,10286,TJSP,Justiça Estadual,03 CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,201,5656,177,0.035537482319660536,0.03129420084865629,0.8805970149253731,2.303196057420489,3.752509400788843,2.2479732663618064,-1.449313343368354,-1.5045361344270365,-0.055222791058682254
264,10288,TJSP,Justiça Estadual,05 CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,280,7984,129,0.03507014028056112,0.016157314629258516,0.4607142857142857,2.4471580313422194,3.9022205282793148,2.110589710299249,-1.4550624969370956,-1.7916308179800657,-0.3365683210429703
265,10289,TJSP,Justiça Estadual,06 CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,307,5308,243,0.057837226827430296,0.045779954785229844,0.7915309446254072,2.4871383754771865,3.724930914192398,2.385606273598312,-1.2377925387152113,-1.3393246405940857,-0.10153210187887429
266,10290,TJSP,Justiça Estadual,07 CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,250,6112,262,0.04090314136125654,0.04286649214659686,1.048,2.3979400086720375,3.7861833455676335,2.4183012913197452,-1.388243336895596,-1.367882054247888,0.02036128264770786
267,10291,TJSP,Justiça Estadual,03 FAMILIA SUCESSOES DE SAO BERNARDO DO CAMPO,SP,5351,317,12191,126,0.02600278894266262,0.010335493396768107,0.39747634069400634,2.5010592622177517,4.086039331268039,2.100370545117563,-1.5849800690502878,-1.9856687861504763,-0.40068871710018855
268,10292,TJSP,Justiça Estadual,09 CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,300,8002,262,0.03749062734316421,0.03274181454636341,0.8733333333333333,2.4771212547196626,3.903198547042978,2.4183012913197452,-1.4260772923233158,-1.484897255723233,-0.058819963399917005
269,10293,TJSP,Justiça Estadual,08 CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,290,5389,227,0.05381332343663017,0.042122842827982926,0.7827586206896552,2.462397997898956,3.7315081835960253,2.3560258571931225,-1.2691101856970692,-1.3754823264029028,-0.10637214070583337
270,10294,TJSP,Justiça Estadual,01 CRIMINAL DE SAO BERNARDO DO CAMPO,SP,5351,24,1993,94,0.012042147516307075,0.04716507777220271,3.9166666666666665,1.380211241711606,3.2995072987004876,1.9731278535996986,-1.9192960569888815,-1.3263794451007889,0.5929166118880926
271,10295,TJSP,Justiça Estadual,02 CRIMINAL DE SAO BERNARDO DO CAMPO,SP,5351,24,603,24,0.03980099502487562,0.03980099502487562,1.0,1.380211241711606,2.780317312140151,1.380211241711606,-1.4001060704285453,-1.4001060704285453,0.0
272,10296,TJSP,Justiça Estadual,03 CRIMINAL DE SAO BERNARDO DO CAMPO,SP,5351,13,2622,39,0.004958047292143402,0.014874141876430207,3.0,1.1139433523068367,3.4186326873540653,1.591064607026499,-2.304689335047229,-1.8275680803275662,0.47712125471966244
273,10297,TJSP,Justiça Estadual,04 CRIMINAL DE SAO BERNARDO DO CAMPO,SP,5351,15,1305,32,0.011494252873563218,0.024521072796934867,2.1333333333333333,1.1760912590556813,3.1156105116742996,1.505149978319906,-1.9395192526186185,-1.6104605333543938,0.32905871926422475
274,10298,TJSP,Justiça Estadual,05 CRIMINAL DE SAO BERNARDO DO CAMPO,SP,5351,30,965,62,0.031088082901554404,0.06424870466321243,2.066666666666667,1.4771212547196624,2.9845273133437926,1.792391689498254,-1.5074060586241302,-1.1921356238455387,0.31527043477859146
275,10299,TJSP,Justiça Estadual,01 FAZENDA PUBLICA DE SAO BERNARDO DO CAMPO,SP,5351,267,69927,559,0.0038182676219486035,0.007994050938836214,2.093632958801498,2.4265112613645754,4.844644896588682,2.747411807886423,-2.4181336352241067,-2.097233088702259,0.3209005465218481
276,10300,TJSP,Justiça Estadual,02 FAZENDA PUBLICA DE SAO BERNARDO DO CAMPO,SP,5351,138,58755,176,0.0023487362777635944,0.00299548974555357,1.2753623188405796,2.1398790864012365,4.769044830603547,2.24551266781415,-2.6291657442023104,-2.5235321627893974,0.10563358141291328
277,10301,TJSP,Justiça Estadual,JURI/EXECUCOES DE SAO BERNARDO DO CAMPO,SP,5351,132,3679,51,0.03587931503125849,0.01386246262571351,0.38636363636363635,2.12057393120585,3.565729787831127,1.7075701760979363,-1.4451558566252771,-1.8581596117331907,-0.41300375510791354
278,10302,TJSP,Justiça Estadual,01 FAMILIA SUCESSOES DE SAO BERNARDO DO CAMPO,SP,5351,256,5145,297,0.049757045675413024,0.05772594752186589,1.16015625,2.4082399653118496,3.7113853790984517,2.4727564493172123,-1.303145413786602,-1.2386289297812394,0.06451648400536279
279,10303,TJSP,Justiça Estadual,02 FAMILIA SUCESSOES DE SAO BERNARDO DO CAMPO,SP,5351,266,6027,268,0.04413472706155633,0.04446656711465074,1.0075187969924813,2.424881636631067,3.7801011914679115,2.428134794028789,-1.3552195548368446,-1.3519663974391227,0.0032531573977218607
280,10304,TJSP,Justiça Estadual,INFANCIA JUVENTUDE DE SAO BERNARDO DO CAMPO,SP,5351,103,1578,85,0.06527249683143219,0.053865652724968315,0.8252427184466019,2.012837224705172,3.1981069988734014,1.9294189257142929,-1.1852697741682294,-1.2686880731591088,-0.08341829899087949
281,10305,TJSP,Justiça Estadual,VARA JUIZADO ESPECIAL CIVEL DE SAO BERNARDO DO CAMPO,SP,5351,352,1389,348,0.25341972642188626,0.2505399568034557,0.9886363636363636,2.546542663478131,3.1427022457376155,2.5415792439465807,-0.5961595822594845,-0.6011230017910347,-0.0049634195315500975
282,10306,TJSP,Justiça Estadual,01 CIVEL DE SAO CAETANO DO SUL,SP,5352,161,3538,110,0.04550593555681176,0.031091011871113624,0.6832298136645962,2.2068258760318495,3.5487578285737045,2.041392685158225,-1.3419319525418545,-1.5073651434154793,-0.1654331908736247
283,10307,TJSP,Justiça Estadual,02 CIVEL DE SAO CAETANO DO SUL,SP,5352,131,4669,107,0.028057399871492826,0.02291711287213536,0.816793893129771,2.1172712956557644,3.6692238739308056,2.0293837776852097,-1.5519525782750416,-1.6398400962455961,-0.08788751797055461
284,10308,TJSP,Justiça Estadual,03 CIVEL DE SAO CAETANO DO SUL,SP,5352,149,4485,111,0.03322185061315496,0.024749163879598662,0.7449664429530202,2.173186268412274,3.651762447380111,2.0453229787866576,-1.4785761789678369,-1.6064394685934535,-0.12786328962561658
285,10309,TJSP,Justiça Estadual,04 CIVEL DE SAO CAETANO DO SUL,SP,5352,168,4023,153,0.041759880686055184,0.03803131991051454,0.9107142857142857,2.225309281725863,3.6045500325712614,2.184691430817599,-1.3792407508453985,-1.4198586017536625,-0.04061785090826406
286,10311,TJSP,Justiça Estadual,01 CRIMINAL DE SAO CAETANO DO SUL,SP,5352,33,1629,95,0.020257826887661142,0.05831798649478207,2.878787878787879,1.5185139398778875,3.2119210843085093,1.9777236052888478,-1.6934071444306218,-1.2341974790196617,0.4592096654109603
287,10312,TJSP,Justiça Estadual,06 CIVEL DE SAO CAETANO DO SUL,SP,5352,143,4177,140,0.03423509695954034,0.03351687814220733,0.9790209790209791,2.155336037465062,3.620864475265121,2.146128035678238,-1.4655284378000593,-1.474736439586883,-0.009208001786823765
288,10313,TJSP,Justiça Estadual,02 CRIMINAL DE SAO CAETANO DO SUL,SP,5352,38,818,74,0.04645476772616137,0.09046454767726161,1.9473684210526316,1.5797835966168101,2.912753303671323,1.8692317197309762,-1.3329697070545128,-1.0435215839403469,0.289448123114166
289,10314,TJSP,Justiça Estadual,SAF DE SAO CAETANO DO SUL,SP,5352,1691,45613,97,0.037072764343498564,0.0021265867186986164,0.05736250739207569,3.2281436075977417,4.659088637042495,1.9867717342662448,-1.4309450294447528,-2.6723169027762497,-1.241371873331497
290,10315,TJSP,Justiça Estadual,VARA JUIZADO ESPECIAL CIVEL DE SAO CAETANO DO SUL,SP,5352,237,3578,165,0.06623812185578536,0.0461151481274455,0.6962025316455697,2.374748346010104,3.553640336231354,2.2174839442139063,-1.1788919902212505,-1.336156392017448,-0.15726440179619755
291,10316,TJSP,Justiça Estadual,VARA UNICA DE IBATE,SP,5028,145,12453,190,0.011643780615112825,0.015257367702561631,1.3103448275862069,2.161368002234975,4.095273988098182,2.278753600952829,-1.9339059858632068,-1.816520387145353,0.11738559871785405
292,10317,TJSP,Justiça Estadual,01 CIVEL DE SAO CARLOS,SP,5353,200,4459,177,0.04485310607759587,0.039694998878672345,0.885,2.3010299956639813,3.6492374723496073,2.2479732663618064,-1.348207476685626,-1.4012642059878007,-0.05305672930217457
293,10318,TJSP,Justiça Estadual,02 CIVEL DE SAO CARLOS,SP,5353,173,3899,152,0.044370351372146705,0.038984354962810976,0.8786127167630058,2.2380461031287955,3.590953235187986,2.1818435879447726,-1.3529071320591903,-1.4091096472432132,-0.05620251518402287
294,10319,TJSP,Justiça Estadual,03 CIVEL DE SAO CARLOS,SP,5353,171,4613,146,0.037069152395404294,0.03164968567092998,0.8538011695906432,2.2329961103921536,3.6639834546082666,2.164352855784437,-1.430987344216113,-1.4996305988238297,-0.06864325460771675
295,10321,TJSP,Justiça Estadual,05 CIVEL DE SAO CARLOS,SP,5353,185,4160,212,0.04447115384615385,0.05096153846153846,1.145945945945946,2.2671717284030137,3.6190933306267428,2.3263358609287517,-1.351921602223729,-1.2927574696979913,0.059164132525737656
296,10322,TJSP,Justiça Estadual,VARA JUIZADO ESPECIAL CIVEL DE SAO CARLOS,SP,5353,430,2449,338,0.17558187015108206,0.1380155165373622,0.786046511627907,2.6334684555795866,3.388988785124714,2.5289167002776547,-0.7555203295451276,-0.8600720848470593,-0.10455175530193181
297,10323,TJSP,Justiça Estadual,FAZENDA PUBLICA DE SAO CARLOS,SP,5353,418,55988,128,0.007465885546902908,0.002286204186611417,0.3062200956937799,2.621176281775035,4.7480949539304635,2.1072099696478683,-2.126918672155429,-2.6408849842825957,-0.5139663121271668
298,10324,TJSP,Justiça Estadual,01 CRIMINAL DE SAO CARLOS,SP,5353,43,912,54,0.047149122807017545,0.05921052631578947,1.255813953488372,1.6334684555795866,2.959994838328416,1.7323937598229686,-1.3265263827488296,-1.2276010785054476,0.09892530424338199
299,10325,TJSP,Justiça Estadual,02 CRIMINAL DE SAO CARLOS,SP,5353,83,1734,128,0.04786620530565167,0.07381776239907728,1.5421686746987953,1.919078092376074,3.2390490931401916,2.1072099696478683,-1.3199710007641177,-1.131839123492323,0.18813187727179448
300,10326,TJSP,Justiça Estadual,03 CRIMINAL DE SAO CARLOS,SP,5353,95,3486,59,0.02725186460126219,0.016924842226047045,0.6210526315789474,1.9777236052888478,3.5423273827739745,1.7708520116421442,-1.5646037774851267,-1.7714753711318303,-0.20687159364670354
301,10327,TJSP,Justiça Estadual,01 CIVEL DE SAO JOAO DA BOA VISTA,SP,5355,150,6688,137,0.02242822966507177,0.02048444976076555,0.9133333333333333,2.1760912590556813,3.82529626443096,2.1367205671564067,-1.6492050053752787,-1.6885756972745531,-0.039370691899274474
302,10328,TJSP,Justiça Estadual,02 CIVEL DE SAO JOAO DA BOA VISTA,SP,5355,146,8297,80,0.017596721706640953,0.009642039291310111,0.547945205479452,2.164352855784437,3.918921090091336,1.9030899869919435,-1.7545682343068987,-2.015831103099392,-0.26126286879249355
303,10329,TJSP,Justiça Estadual,03 CIVEL DE SAO JOAO DA BOA VISTA,SP,5355,132,3113,112,0.04240282685512368,0.03597815611949887,0.8484848484848485,2.12057393120585,3.493179120682515,2.0492180226701815,-1.3726051894766653,-1.4439610980123336,-0.07135590853566824
304,10330,TJSP,Justiça Estadual,SAF DE SAO JOAO DA BOA VISTA,SP,5355,1,13693,190,7.303001533630322e-05,0.013875702913897612,190.0,0.0,4.136498608156699,2.278753600952829,-4.136498608156699,-1.8577450072038701,2.278753600952829
305,10331,TJSP,Justiça Estadual,JUIZADO ESPECIAL CIVEL CRIM. DE SAO JOAQUIM DA BARRA,SP,5359,133,1646,133,0.08080194410692589,0.08080194410692589,1.0,2.123851640967086,3.216429830876251,2.123851640967086,-1.0925781899091653,-1.0925781899091653,0.0
306,10332,TJSP,Justiça Estadual,01 CUMULATIVA DE SAO JOAQUIM DA BARRA,SP,5359,239,7015,254,0.034069850320741266,0.036208125445473985,1.0627615062761506,2.3783979009481375,3.846027675364379,2.404833716619938,-1.467629774416241,-1.4411939587444407,0.026435815671800374
307,10333,TJSP,Justiça Estadual,02 CUMULATIVA DE SAO JOAQUIM DA BARRA,SP,5359,209,9342,209,0.022372083065724684,0.022372083065724684,1.0,2.320146286111054,3.970439862951764,2.320146286111054,-1.6502935768407099,-1.6502935768407099,0.0
308,10334,TJSP,Justiça Estadual,JUIZADO ESPECIAL CIVEL DE SAO JOSE DO RIO PARDO,SP,5362,202,2047,298,0.0986809965803615,0.14557889594528578,1.4752475247524752,2.305351369446624,3.3111178426625054,2.4742162640762553,-1.005766473215882,-0.8369015785862505,0.16886489462963145
309,10336,TJSP,Justiça Estadual,02 CUMULATIVA DE SAO JOSE DO RIO PARDO,SP,5362,182,5946,92,0.030608812647157754,0.015472586612848975,0.5054945054945055,2.2600713879850747,3.774224904868919,1.9637878273455553,-1.5141535168838443,-1.8104370775233636,-0.29628356063951955
310,10337,TJSP,Justiça Estadual,VARA UNICA DE SAO SEBASTIAO DA GRAMA,SP,5374,117,5429,105,0.021550930189721863,0.019340578375391416,0.8974358974358975,2.0681858617461617,3.73471984165568,2.0211892990699383,-1.6665339799095182,-1.7135305425857417,-0.046996562676223555
311,10338,TJSP,Justiça Estadual,01 CIVEL DE SAO JOSE DO RIO PRETO,SP,5363,437,10496,174,0.041634908536585365,0.016577743902439025,0.39816933638443935,2.640481436970422,4.0210238220315855,2.2405492482825995,-1.3805423850611633,-1.7804745737489853,-0.3999321886878221
312,10339,TJSP,Justiça Estadual,02 CIVEL DE SAO JOSE DO RIO PRETO,SP,5363,356,11632,183,0.030605226960110043,0.015732462173314993,0.5140449438202247,2.5514499979728753,4.065654393514962,2.2624510897304293,-1.5142043955420874,-1.8032033037845332,-0.2889989082424457
313,10340,TJSP,Justiça Estadual,03 CIVEL DE SAO JOSE DO RIO PRETO,SP,5363,376,11528,212,0.03261623872310895,0.01839000693962526,0.5638297872340425,2.575187844927661,4.061753967805933,2.3263358609287517,-1.4865661228782718,-1.7354181068771815,-0.24885198399890962
314,10341,TJSP,Justiça Estadual,04 CIVEL DE SAO JOSE DO RIO PRETO,SP,5363,390,12425,183,0.031388329979879274,0.014728370221327967,0.46923076923076923,2.591064607026499,4.09429639740537,2.2624510897304293,-1.5032317903788706,-1.8318453076749404,-0.32861351729606975
315,10342,TJSP,Justiça Estadual,05 CIVEL DE SAO JOSE DO RIO PRETO,SP,5363,445,10407,262,0.04275968098395311,0.025175362736619585,0.5887640449438202,2.6483600109809315,4.017325554561722,2.4183012913197452,-1.3689655435807908,-1.5990242632419767,-0.23005871966118618
316,10343,TJSP,Justiça Estadual,06 CIVEL DE SAO JOSE DO RIO PRETO,SP,5363,380,10297,285,0.0369039526075556,0.027677964455666698,0.75,2.57978359661681,4.012710712741787,2.45484486000851,-1.4329271161249768,-1.5578658527332767,-0.12493873660829993
317,10344,TJSP,Justiça Estadual,07 CIVEL DE SAO JOSE DO RIO PRETO,SP,5363,430,9614,304,0.044726440607447474,0.03162055335968379,0.7069767441860465,2.6334684555795866,3.982904117792628,2.482873583608754,-1.3494356622130415,-1.5000305341838744,-0.1505948719708328
318,10345,TJSP,Justiça Estadual,01 CRIMINAL DE SAO JOSE DO RIO PRETO,SP,5363,30,1173,78,0.02557544757033248,0.06649616368286446,2.6,1.4771212547196624,3.0692980121155293,1.8920946026904804,-1.5921767573958667,-1.1772034094250488,0.414973347970818
